3SsnPorch,1stFlrSF,YearRemodAdd,BsmtUnfSF,MasVnrArea,2ndFlrSF,GarageArea,MiscVal,BsmtFullBath,ScreenPorch,TotRmsAbvGrd,OverallQual,Id,Fireplaces,LotFrontage,GarageCars,OpenPorchSF,FullBath,OverallCond,MSSubClass,KitchenAbvGr,YearBuilt,LotArea,YrSold,BsmtFinSF2,BsmtHalfBath,GrLivArea,GarageYrBlt,BsmtFinSF1,MoSold,HalfBath,EnclosedPorch,PoolArea,TotalBsmtSF,LowQualFinSF,BedroomAbvGr,WoodDeckSF,SalePrice,SaleCondition
0,727,1975,321.0,0.0,380,625.0,0,0.0,200,5,6,1602,0,50.0,1.0,56,1,5,50,1,1921,9140,2010,0.0,0.0,1107,1950.0,308.0,4,0,0,0,629.0,0,2,0,175110.21470460296,Normal
0,952,1950,756.0,0.0,0,330.0,0,0.0,0,5,4,1603,0,66.0,1.0,0,1,7,30,1,1896,8712,2010,0.0,0.0,952,1896.0,0.0,6,0,265,0,756.0,0,3,0,129833.14947327971,Alloca
0,1646,2005,221.0,186.0,0,525.0,0,1.0,155,5,8,1604,1,44.0,2.0,53,2,5,120,1,2004,3811,2010,0.0,1.0,1646,2004.0,1373.0,5,0,0,0,1594.0,0,2,128,176904.56670111418,Normal
0,1036,1999,434.0,0.0,880,741.0,0,1.0,0,8,8,1605,1,85.0,3.0,70,2,5,60,1,1998,11050,2010,0.0,0.0,1916,1998.0,615.0,5,1,0,0,1049.0,0,3,0,181793.8804398477,Normal
0,1285,1977,564.0,0.0,0,473.0,80,0.0,0,6,6,1606,1,74.0,2.0,26,2,7,80,1,1977,9620,2010,0.0,1.0,1285,1977.0,679.0,5,0,0,0,1243.0,0,3,375,157714.88376282156,Normal
0,1346,2008,1258.0,60.0,0,660.0,0,1.0,0,6,7,1608,1,88.0,3.0,48,2,5,20,1,2008,11896,2010,0.0,0.0,1346,2008.0,78.0,5,0,0,0,1336.0,0,3,100,133820.81522160769,Normal
0,1214,2010,1214.0,0.0,0,520.0,0,0.0,0,6,7,1609,0,73.0,2.0,25,2,5,20,1,2009,9803,2010,0.0,0.0,1214,2010.0,0.0,1,0,0,0,1214.0,0,2,0,162704.4258915633,Partial
0,744,2007,384.0,0.0,700,400.0,0,0.0,0,7,5,1610,0,73.0,2.0,0,2,5,60,1,2006,9802,2010,0.0,0.0,1444,2007.0,0.0,4,1,0,0,384.0,0,3,100,208528.6613470465,Normal
0,1264,1977,1026.0,0.0,0,528.0,0,1.0,0,7,5,1611,1,85.0,2.0,0,1,5,20,1,1965,15300,2010,0.0,0.0,1264,1965.0,42.0,6,0,0,0,1068.0,0,2,0,118766.59898082912,Normal
0,1430,2005,1430.0,0.0,0,624.0,0,0.0,0,7,5,1612,0,93.0,2.0,0,2,5,20,1,2004,10114,2010,0.0,0.0,1430,2004.0,0.0,3,0,0,0,1430.0,0,3,0,153521.95679207146,Normal
0,945,1973,30.0,0.0,0,253.0,0,1.0,108,5,5,1614,1,31.0,1.0,0,1,6,120,1,1973,2394,2010,0.0,1.0,945,1973.0,915.0,5,0,56,0,945.0,0,2,174,161772.55710048974,Normal
0,546,1972,252.0,0.0,546,286.0,0,0.0,0,5,4,1617,0,21.0,1.0,0,1,6,160,1,1972,1890,2010,0.0,0.0,1092,1972.0,294.0,6,1,64,0,546.0,0,3,0,243558.4622065127,Normal
0,874,2004,395.0,0.0,0,352.0,0,0.0,0,5,5,1618,0,50.0,1.0,0,1,7,20,1,1971,6953,2010,0.0,0.0,874,1971.0,469.0,6,0,0,0,864.0,0,3,0,179183.909999758,Normal
0,833,1984,36.0,0.0,0,495.0,0,1.0,0,5,5,1619,0,76.0,2.0,0,1,7,20,1,1984,12887,2010,590.0,0.0,833,1984.0,207.0,4,0,0,0,833.0,0,2,431,170293.35367321968,Normal
0,1216,1986,1216.0,0.0,1216,616.0,600,0.0,0,10,5,1620,0,70.0,2.0,0,4,2,90,2,1985,7700,2010,0.0,0.0,2432,1985.0,0.0,2,2,0,0,1216.0,0,4,200,234335.2411401868,Normal
0,624,1991,166.0,0.0,650,576.0,0,0.0,0,6,5,1621,0,63.0,2.0,0,1,5,60,1,1991,10475,2010,0.0,0.0,1274,1993.0,458.0,3,1,0,0,624.0,0,3,22,220751.06630933285,Normal
0,864,1969,388.0,0.0,615,275.0,0,0.0,0,8,5,1622,0,68.0,1.0,0,2,5,50,1,1969,10544,2010,0.0,0.0,1479,1969.0,476.0,4,0,280,0,864.0,0,5,287,154313.29564277828,Normal
0,1803,1995,54.0,0.0,0,482.0,0,1.0,0,6,8,1623,2,76.0,2.0,64,2,5,20,1,1994,9892,2010,284.0,1.0,1803,1994.0,1341.0,2,1,222,0,1679.0,0,3,129,156606.4624375403,Normal
0,1152,1994,208.0,0.0,645,616.0,0,1.0,0,7,6,1624,1,74.0,2.0,312,2,5,60,1,1993,12961,2010,0.0,0.0,1797,1993.0,944.0,3,1,0,0,1152.0,0,3,162,149275.04418946803,Normal
0,882,1956,318.0,0.0,0,502.0,0,0.0,0,5,6,1625,0,74.0,1.0,0,1,5,20,1,1956,13008,2009,0.0,0.0,882,1956.0,564.0,10,0,0,0,882.0,0,2,0,132136.38629353046,Normal
0,1434,1974,590.0,440.0,0,528.0,0,1.0,0,7,6,1626,1,85.0,2.0,21,2,5,20,1,1974,10200,2009,0.0,0.0,1434,1974.0,844.0,6,0,0,0,1434.0,0,4,80,86138.56354563683,Normal
0,945,1997,98.0,0.0,663,470.0,0,0.0,0,7,6,1627,1,88.0,2.0,30,2,5,60,1,1997,10179,2009,0.0,0.0,1608,1997.0,847.0,7,1,0,0,945.0,0,3,252,172319.9168112725,Normal
0,958,1997,100.0,32.0,670,390.0,490,0.0,0,7,7,1629,1,60.0,2.0,72,2,5,80,1,1996,8400,2009,0.0,0.0,1628,1996.0,284.0,6,1,0,0,384.0,0,3,48,192793.83363913,Normal
0,2522,2005,243.0,0.0,0,564.0,0,1.0,0,8,8,1630,1,28.0,2.0,57,2,5,120,1,2004,7296,2009,0.0,0.0,2522,2004.0,1965.0,11,0,0,0,2208.0,0,1,182,174297.813521564,Normal
0,1478,1998,1077.0,0.0,0,495.0,0,1.0,0,5,8,1631,0,61.0,2.0,43,2,5,120,1,1998,7380,2009,0.0,0.0,1478,1998.0,341.0,7,0,0,0,1418.0,0,2,168,197621.90146139264,Normal
0,1734,1996,846.0,0.0,0,528.0,0,1.0,0,6,8,1632,0,57.0,2.0,50,2,5,120,1,1995,8013,2009,0.0,0.0,1734,1995.0,741.0,9,0,0,0,1587.0,0,2,52,193094.7869141996,Normal
0,751,1998,195.0,0.0,631,396.0,0,0.0,0,7,7,1633,1,57.0,2.0,0,2,5,80,1,1998,8923,2009,0.0,0.0,1382,1998.0,189.0,2,1,0,0,384.0,0,3,256,217977.74482744932,Normal
0,952,1999,476.0,0.0,684,440.0,0,1.0,0,7,6,1634,1,60.0,2.0,84,2,5,60,1,1998,7500,2009,0.0,0.0,1636,1998.0,476.0,10,1,0,0,952.0,0,3,0,155957.99140319228,Normal
0,1190,1993,1181.0,45.0,0,430.0,0,0.0,0,6,6,1636,1,58.0,2.0,21,2,5,20,1,1993,7250,2009,0.0,0.0,1190,1993.0,0.0,11,0,0,0,1181.0,0,3,0,114666.46316614002,Normal
0,946,1977,722.0,157.0,988,567.0,0,1.0,200,6,5,1637,1,85.0,2.0,176,2,6,60,1,1977,11900,2009,0.0,0.0,1934,1977.0,400.0,7,1,0,0,1122.0,0,3,0,91767.509396106,Normal
0,1671,1986,1064.0,101.0,0,484.0,0,0.0,0,7,6,1639,1,80.0,2.0,55,2,6,20,1,1978,10928,2009,0.0,0.0,1671,1978.0,363.0,8,0,0,0,1427.0,0,3,252,103945.92904471606,Normal
0,1707,1998,308.0,144.0,0,479.0,0,0.0,0,7,6,1641,1,80.0,2.0,0,2,5,20,1,1978,11088,2009,0.0,0.0,1707,1978.0,832.0,5,0,0,0,1140.0,0,3,0,136182.94935813546,Normal
0,1016,2003,304.0,0.0,868,581.0,0,1.0,0,7,7,1642,1,70.0,2.0,35,2,5,60,1,2003,7000,2009,0.0,0.0,1884,2003.0,622.0,6,1,0,0,926.0,0,3,0,181848.74545624852,Normal
0,1116,1974,228.0,196.0,0,528.0,0,1.0,0,6,6,1646,1,78.0,2.0,0,2,6,20,1,1974,10140,2009,0.0,0.0,1116,1974.0,888.0,4,0,0,0,1116.0,0,3,0,99816.43572760373,Normal
0,1193,1975,540.0,0.0,0,506.0,0,0.0,0,5,7,1647,1,85.0,2.0,0,2,5,20,1,1975,11050,2009,0.0,0.0,1193,1975.0,636.0,8,0,0,0,1176.0,0,3,40,116049.92809494585,Normal
0,864,1970,138.0,0.0,0,576.0,0,1.0,0,5,4,1650,0,60.0,2.0,0,1,6,20,1,1970,7038,2009,0.0,0.0,864,2001.0,726.0,9,0,0,0,864.0,0,3,210,117407.93376868218,Abnorml
0,864,2006,624.0,0.0,0,576.0,0,0.0,0,5,4,1651,0,60.0,2.0,0,1,7,20,1,1971,9000,2009,0.0,0.0,864,1986.0,240.0,7,0,0,0,864.0,0,3,200,181303.87021127343,Normal
0,483,1973,229.0,504.0,504,264.0,0,1.0,0,5,6,1652,0,21.0,1.0,0,1,5,160,1,1973,1680,2009,0.0,0.0,987,1973.0,254.0,7,1,0,0,483.0,0,2,0,218027.2906397581,Normal
0,483,1972,79.0,425.0,504,288.0,0,1.0,0,5,6,1653,0,21.0,1.0,0,1,6,160,1,1972,1680,2009,294.0,0.0,987,1972.0,110.0,7,1,0,0,483.0,0,2,0,235052.81893092394,Normal
0,804,1976,498.0,0.0,744,440.0,0,0.0,0,7,6,1654,1,24.0,2.0,0,2,5,160,1,1976,2308,2009,0.0,0.0,1548,1976.0,306.0,9,1,0,0,804.0,0,3,108,225354.83745098114,Normal
0,1055,1975,0.0,0.0,0,440.0,0,0.0,0,4,7,1655,1,24.0,2.0,27,2,5,120,1,1975,2280,2009,622.0,1.0,1055,1975.0,435.0,8,0,0,0,1057.0,0,2,0,215141.8905248791,Normal
0,855,1977,466.0,0.0,601,440.0,0,0.0,0,6,6,1656,1,24.0,2.0,28,2,5,160,1,1977,2349,2009,0.0,0.0,1456,1977.0,389.0,5,1,0,0,855.0,0,3,0,227766.06698334217,Normal
0,804,1978,484.0,0.0,744,440.0,0,0.0,0,7,6,1657,1,24.0,2.0,0,2,5,160,1,1978,2364,2009,0.0,1.0,1548,1978.0,320.0,7,1,0,0,804.0,0,3,108,241713.0201126337,Normal
0,855,1978,576.0,0.0,601,440.0,0,0.0,0,6,6,1658,1,24.0,2.0,0,2,5,160,1,1978,2364,2009,0.0,0.0,1456,1978.0,279.0,4,1,0,0,855.0,0,3,147,235078.87874129415,Normal
0,836,1976,300.0,0.0,0,345.0,0,0.0,0,5,7,1659,0,24.0,1.0,20,1,6,120,1,1976,2104,2009,0.0,1.0,836,1976.0,536.0,10,0,0,0,836.0,0,2,150,213517.65654149652,Normal
0,1794,2007,416.0,726.0,978,754.0,0,1.0,0,10,9,1661,3,110.0,3.0,64,3,5,60,1,2007,14257,2009,0.0,0.0,2772,2007.0,1360.0,6,1,0,0,1776.0,0,4,135,114793.60394056141,Normal
0,1365,2009,379.0,0.0,1325,864.0,0,1.0,0,8,9,1662,1,95.0,3.0,197,2,5,60,1,2009,12350,2009,0.0,0.0,2690,2009.0,986.0,7,1,0,0,1365.0,0,3,0,173151.65373015404,Partial
0,2020,2008,788.0,450.0,0,896.0,0,1.0,0,7,9,1663,1,95.0,3.0,98,2,5,20,1,2008,12350,2009,0.0,0.0,2020,2008.0,1232.0,5,0,0,0,2020.0,0,3,192,125326.03556244075,Normal
0,2674,2007,342.0,472.0,0,762.0,0,2.0,0,8,10,1664,2,105.0,3.0,50,2,5,20,1,2007,13693,2009,0.0,0.0,2674,2007.0,2288.0,3,1,0,0,2630.0,0,2,360,104555.78222838789,Normal
0,1736,2008,1736.0,302.0,0,834.0,0,0.0,0,7,9,1665,1,95.0,3.0,90,2,5,20,1,2008,11578,2009,0.0,0.0,1736,2008.0,0.0,7,0,0,0,1736.0,0,3,319,137604.1956498772,Normal
0,1782,2005,251.0,238.0,0,932.0,0,1.0,0,7,8,1666,2,129.0,3.0,82,2,5,20,1,2004,16870,2009,0.0,0.0,1782,2004.0,1531.0,4,0,0,0,1782.0,0,3,99,119661.30305057019,Normal
0,1508,2007,278.0,20.0,1012,640.0,0,1.0,0,10,8,1667,1,59.0,3.0,273,2,5,60,1,2007,23303,2009,0.0,0.0,2520,2007.0,1230.0,6,1,0,0,1508.0,0,5,192,196944.20697714388,Family
0,1743,2008,724.0,284.0,0,927.0,0,1.0,0,8,9,1668,1,87.0,3.0,45,2,5,20,1,2008,10367,2009,0.0,0.0,1743,2008.0,1015.0,6,0,0,0,1739.0,0,3,168,145907.88075719774,Normal
0,1531,2006,467.0,122.0,0,700.0,0,1.0,0,6,9,1669,1,77.0,3.0,52,2,5,20,1,2006,10872,2009,0.0,0.0,1531,2006.0,1037.0,2,0,0,0,1504.0,0,2,184,136557.1274830848,Normal
0,1808,2008,632.0,285.0,0,850.0,0,1.0,0,7,9,1670,1,102.0,3.0,26,2,5,20,1,2008,13514,2009,0.0,0.0,1808,2008.0,1142.0,3,0,0,0,1774.0,0,3,200,145779.42626805604,Normal
0,1760,2004,498.0,418.0,0,583.0,0,1.0,0,8,7,1671,1,90.0,2.0,190,2,5,20,1,2003,12878,2009,0.0,0.0,1760,2003.0,1262.0,6,0,0,0,1760.0,0,3,165,92027.42115089297,Normal
0,2452,2003,480.0,724.0,0,886.0,0,2.0,0,10,9,1672,1,110.0,3.0,116,2,5,20,1,2003,15274,2009,0.0,0.0,2452,2003.0,1972.0,7,0,0,0,2452.0,0,3,0,82487.3160077259,Normal
0,1105,2004,1082.0,186.0,1295,730.0,0,0.0,0,10,8,1673,1,96.0,3.0,40,3,5,60,1,2003,13262,2009,0.0,0.0,2400,2003.0,0.0,6,1,0,0,1082.0,0,4,114,181751.3375313133,Normal
0,1606,2006,1598.0,383.0,0,871.0,0,0.0,0,6,8,1674,1,70.0,3.0,60,2,5,20,1,2006,9658,2009,0.0,0.0,1606,2006.0,0.0,7,0,0,0,1598.0,0,3,230,143606.81022571027,Normal
0,1358,2005,522.0,240.0,0,484.0,0,0.0,0,6,6,1675,1,47.0,2.0,36,2,5,120,1,2005,6904,2009,0.0,0.0,1358,2005.0,836.0,8,0,0,0,1358.0,0,2,192,182839.84401385486,Normal
0,1306,2005,425.0,135.0,0,624.0,0,1.0,0,5,6,1676,1,34.0,2.0,63,2,5,120,1,2005,5122,2009,0.0,0.0,1306,2005.0,881.0,3,0,0,0,1306.0,0,1,170,188231.3935712129,Normal
0,1358,2008,474.0,176.0,0,484.0,0,1.0,0,6,7,1677,1,80.0,2.0,26,2,5,120,1,2007,10307,2009,0.0,0.0,1358,2008.0,876.0,5,0,0,0,1350.0,0,2,192,185189.48445528746,Normal
0,2492,2005,346.0,730.0,0,949.0,0,1.0,0,8,10,1678,1,100.0,3.0,235,2,5,20,1,2004,14836,2009,0.0,0.0,2492,2004.0,2146.0,2,1,0,0,2492.0,0,2,226,114519.06973662227,Abnorml
0,2200,2004,643.0,470.0,0,685.0,0,1.0,0,8,8,1679,1,117.0,3.0,55,2,5,20,1,2003,15262,2009,0.0,0.0,2200,2003.0,1557.0,7,1,0,0,2200.0,0,3,208,117439.09829910845,Normal
0,1884,2009,1084.0,308.0,0,649.0,0,1.0,0,6,9,1680,1,44.0,2.0,90,2,5,120,1,2008,7390,2009,0.0,0.0,1884,2008.0,800.0,5,0,0,0,1884.0,0,2,231,193971.68344685435,Partial
0,1456,2008,1451.0,500.0,0,539.0,0,0.0,0,6,9,1681,1,48.0,2.0,42,2,5,120,1,2008,6472,2009,0.0,0.0,1456,2008.0,0.0,4,0,0,0,1451.0,0,2,192,195843.85025161505,Normal
0,1712,2003,516.0,270.0,0,701.0,0,1.0,0,8,8,1682,1,129.0,3.0,183,2,5,20,1,2002,16770,2009,0.0,0.0,1712,2002.0,1196.0,9,0,0,0,1712.0,0,3,218,91578.32375217974,Normal
0,1405,2003,1405.0,163.0,0,478.0,0,0.0,0,6,7,1683,1,48.0,2.0,36,2,5,120,1,2003,3480,2009,0.0,0.0,1405,2003.0,0.0,11,0,0,0,1405.0,0,2,148,174642.0067782849,Normal
0,728,2005,728.0,0.0,728,390.0,0,0.0,0,8,7,1684,1,63.0,2.0,0,2,5,60,1,2005,10928,2009,0.0,0.0,1456,2005.0,0.0,6,1,0,0,728.0,0,3,100,197980.1648708731,Normal
0,745,2006,745.0,0.0,745,392.0,0,0.0,0,7,6,1685,1,57.0,2.0,20,2,5,60,1,2005,8918,2009,0.0,0.0,1490,2005.0,0.0,7,1,0,0,745.0,0,3,36,187389.1147619635,Normal
0,1220,2006,1204.0,16.0,0,397.0,0,0.0,0,5,7,1686,1,43.0,2.0,16,2,5,120,1,2005,3182,2009,0.0,0.0,1220,2005.0,16.0,8,0,0,0,1220.0,0,2,100,189123.49702201784,Normal
0,744,2005,384.0,0.0,630,400.0,0,0.0,0,6,7,1687,1,59.0,2.0,0,2,5,80,1,2004,9434,2009,0.0,0.0,1374,2004.0,0.0,8,1,0,0,384.0,0,3,100,217589.7217579782,Normal
0,868,2005,868.0,200.0,762,436.0,0,0.0,0,7,7,1688,1,62.0,2.0,48,2,5,60,1,2004,7984,2009,0.0,0.0,1630,2004.0,0.0,9,1,0,0,868.0,0,3,120,174470.09782345593,Normal
0,846,2004,846.0,0.0,748,434.0,0,0.0,0,7,7,1689,1,61.0,2.0,48,2,5,60,1,2004,10125,2009,0.0,0.0,1594,2004.0,0.0,7,1,0,0,846.0,0,3,300,191447.36720652878,Normal
0,744,2004,30.0,0.0,630,400.0,0,0.0,0,7,7,1693,0,61.0,2.0,0,2,5,80,1,2004,9734,2009,113.0,0.0,1374,2004.0,241.0,5,1,0,0,384.0,0,3,0,238670.8643400669,Normal
0,819,2000,111.0,0.0,695,394.0,0,1.0,0,7,6,1694,1,42.0,2.0,72,2,5,60,1,2000,8433,2009,0.0,0.0,1514,2000.0,683.0,6,1,0,0,794.0,0,3,0,172576.40754568577,Normal
0,774,2000,384.0,0.0,656,400.0,0,0.0,0,7,7,1695,1,62.0,2.0,0,2,5,80,1,1999,7750,2009,0.0,0.0,1430,1999.0,0.0,3,1,0,0,384.0,0,3,0,211685.31942221522,Normal
0,774,1999,384.0,0.0,656,410.0,0,0.0,0,7,7,1697,1,64.0,2.0,0,2,6,80,1,1999,7848,2009,0.0,0.0,1430,1999.0,0.0,6,1,0,0,384.0,0,3,0,204263.37818676233,Normal
0,1466,2000,282.0,150.0,1221,810.0,0,1.0,0,10,8,1698,2,106.0,3.0,30,2,5,60,1,2000,12720,2009,0.0,0.0,2687,2000.0,1173.0,9,1,0,0,1455.0,0,4,252,159877.19384723902,Normal
0,1094,1996,254.0,286.0,967,647.0,0,1.0,0,7,7,1700,1,79.0,2.0,102,2,5,60,1,1995,9085,2009,0.0,0.0,2061,1995.0,816.0,11,1,209,0,1070.0,0,3,296,152481.35531896353,Normal
0,1696,2008,1696.0,240.0,0,972.0,0,0.0,0,7,8,1702,0,86.0,3.0,56,2,5,20,1,2008,11194,2009,0.0,0.0,1696,2008.0,0.0,9,0,0,0,1696.0,0,3,120,165942.81310863793,Normal
0,1658,2008,1614.0,294.0,0,726.0,0,0.0,0,7,8,1703,1,78.0,3.0,44,2,5,20,1,2008,10206,2009,0.0,0.0,1658,2008.0,0.0,9,1,0,0,1614.0,0,3,144,156882.73932427168,Normal
0,1702,2007,408.0,260.0,0,844.0,0,1.0,0,7,8,1704,1,85.0,3.0,69,2,5,20,1,2007,10130,2009,0.0,0.0,1702,2007.0,1294.0,3,0,0,0,1702.0,0,3,0,133733.90629023314,Normal
0,1432,2006,1043.0,206.0,0,492.0,0,0.0,0,7,8,1705,1,76.0,2.0,50,2,5,20,1,2006,9139,2009,0.0,0.0,1432,2006.0,379.0,9,0,0,0,1422.0,0,3,297,129172.91398955882,Normal
0,2490,2006,300.0,198.0,0,795.0,0,1.0,0,9,9,1706,2,85.0,3.0,226,2,5,20,1,2005,11128,2009,0.0,0.0,2490,2005.0,2158.0,10,0,0,0,2458.0,0,2,70,66974.93505561352,Normal
0,1402,2008,1402.0,0.0,0,625.0,0,0.0,0,7,7,1708,0,72.0,2.0,126,2,5,20,1,2008,8640,2009,0.0,0.0,1402,2008.0,0.0,5,0,0,0,1402.0,0,3,205,155325.36001490057,Normal
0,1530,2008,1530.0,120.0,0,984.0,0,0.0,0,7,9,1709,1,112.0,3.0,136,2,5,20,1,2007,12606,2009,0.0,0.0,1530,2008.0,0.0,5,0,0,0,1530.0,0,3,212,154435.58371588588,Normal
0,1448,2007,1348.0,238.0,0,692.0,0,0.0,0,6,8,1710,1,75.0,2.0,140,2,5,20,1,2006,7500,2009,0.0,0.0,1448,2006.0,24.0,6,0,0,0,1372.0,0,2,0,124539.1150828749,Normal
0,909,2006,218.0,121.0,886,782.0,0,1.0,0,8,8,1711,1,84.0,3.0,45,2,5,60,1,2006,10603,2009,0.0,0.0,1795,2006.0,682.0,7,1,0,0,900.0,0,3,168,192198.8120265454,Normal
0,1836,2009,1836.0,288.0,0,517.0,0,0.0,0,8,8,1712,1,65.0,2.0,175,2,5,20,1,2008,8125,2009,0.0,0.0,1836,2009.0,0.0,10,0,0,0,1836.0,0,3,0,101750.27205480635,Partial
0,1662,2007,222.0,0.0,0,711.0,0,1.0,0,8,7,1713,1,85.0,3.0,120,2,5,20,1,2006,10625,2009,0.0,0.0,1662,2006.0,1430.0,3,0,0,0,1652.0,0,3,168,124022.79838728905,Normal
0,1553,2004,422.0,0.0,0,588.0,0,1.0,0,6,7,1714,0,68.0,2.0,88,2,5,20,1,2003,8736,2009,360.0,0.0,1553,2003.0,771.0,8,0,0,0,1553.0,0,3,192,159999.87871581316,Normal
0,812,2003,402.0,0.0,841,628.0,0,1.0,0,6,7,1715,0,65.0,2.0,45,2,5,60,1,2003,8127,2009,0.0,0.0,1653,2003.0,410.0,3,1,0,0,812.0,0,3,0,211256.48004069924,Normal
0,1218,2007,1218.0,0.0,0,576.0,0,0.0,0,6,7,1716,0,80.0,2.0,178,1,6,20,1,2007,9605,2009,0.0,0.0,1218,2007.0,0.0,4,1,0,0,1218.0,0,3,0,177791.93005472422,Normal
0,1141,2006,1087.0,0.0,0,484.0,0,1.0,0,6,7,1717,0,63.0,2.0,0,1,5,20,1,2006,7500,2009,0.0,0.0,1141,2006.0,54.0,6,1,0,0,1141.0,0,3,182,190979.4059368521,Normal
0,871,2004,835.0,0.0,941,478.0,0,0.0,0,8,7,1719,0,96.0,2.0,91,2,5,60,1,2004,10628,2009,0.0,0.0,1812,2004.0,0.0,1,1,0,0,835.0,0,3,146,193028.7043827176,Normal
0,1512,2004,222.0,264.0,0,845.0,0,0.0,0,6,8,1720,0,76.0,3.0,36,2,5,20,1,2004,10141,2009,774.0,0.0,1512,2004.0,516.0,1,0,0,0,1512.0,0,3,210,210301.8330450058,Normal
0,1114,2005,1114.0,0.0,0,576.0,0,0.0,0,6,7,1721,0,63.0,2.0,102,1,5,20,1,2004,13072,2009,0.0,0.0,1114,2005.0,0.0,5,1,0,0,1114.0,0,3,248,207814.32226525247,Normal
0,1114,2004,278.0,0.0,0,576.0,0,1.0,0,6,5,1723,0,60.0,2.0,42,2,5,20,1,2003,12450,2009,0.0,0.0,1114,2004.0,836.0,6,0,0,0,1114.0,0,3,0,158903.0717010796,Normal
0,1450,2009,1450.0,140.0,0,788.0,0,0.0,0,6,7,1724,0,61.0,3.0,93,2,5,20,1,2008,7328,2009,0.0,0.0,1450,2008.0,0.0,2,0,0,0,1450.0,0,2,0,150500.2520723343,Partial
0,913,1997,276.0,132.0,1209,559.0,0,1.0,0,8,7,1725,1,43.0,2.0,74,2,5,60,1,1996,11492,2009,0.0,0.0,2122,1997.0,637.0,4,1,0,0,913.0,0,4,0,192705.2624564767,Normal
0,833,1992,400.0,0.0,897,528.0,0,0.0,168,6,6,1726,0,70.0,2.0,91,2,6,60,1,1992,7703,2009,364.0,0.0,1730,1992.0,52.0,11,1,0,0,816.0,0,3,0,170772.1463867128,Normal
0,1332,1991,1332.0,0.0,0,542.0,0,0.0,0,5,6,1727,0,50.0,2.0,60,2,5,120,1,1990,7175,2009,0.0,0.0,1332,1990.0,0.0,2,0,0,0,1332.0,0,2,0,200860.0205734223,Normal
0,754,1994,122.0,0.0,786,495.0,0,1.0,0,6,7,1728,0,70.0,2.0,32,2,5,60,1,1994,9109,2009,596.0,0.0,1540,1994.0,36.0,10,1,0,0,754.0,0,3,140,217711.2698611617,Normal
0,964,1981,0.0,0.0,918,612.0,0,0.0,0,8,6,1730,2,75.0,2.0,0,2,7,90,2,1981,8250,2009,0.0,0.0,1882,1981.0,0.0,5,0,0,0,0.0,0,4,0,188549.80584681034,Normal
0,980,1962,28.0,0.0,0,400.0,0,1.0,0,5,5,1731,0,63.0,2.0,28,1,5,20,1,1962,9750,2009,884.0,0.0,980,1969.0,68.0,11,0,0,0,980.0,0,3,0,146209.649071604,Normal
0,912,1962,182.0,60.0,0,252.0,0,0.0,0,6,5,1736,0,65.0,1.0,0,1,6,20,1,1962,7150,2009,590.0,1.0,912,1962.0,140.0,10,0,0,0,912.0,0,3,0,145602.06941871345,Normal
0,1376,2005,1376.0,0.0,1629,704.0,0,0.0,0,9,7,1739,1,32.0,3.0,177,2,5,160,1,2004,2880,2009,0.0,0.0,3005,2004.0,0.0,7,1,0,0,1376.0,0,3,0,219324.06112122536,Normal
0,756,2000,249.0,513.0,756,440.0,0,1.0,0,4,6,1742,0,34.0,2.0,32,2,5,160,1,2000,2998,2009,0.0,0.0,1512,2000.0,507.0,8,1,0,0,756.0,0,2,0,220726.35774838924,Normal
0,713,1999,142.0,218.0,739,506.0,0,1.0,0,6,7,1743,0,35.0,2.0,34,2,5,160,1,1999,3768,2009,0.0,0.0,1452,1999.0,549.0,9,1,0,0,691.0,0,3,0,253644.83137878776,Normal
0,1740,1981,1619.0,0.0,0,540.0,0,0.0,0,7,7,1745,0,110.0,2.0,20,1,5,20,1,1981,15417,2009,0.0,0.0,1740,1981.0,121.0,6,1,218,0,1740.0,0,2,228,149053.16045425832,Normal
0,1487,1976,392.0,200.0,1012,527.0,0,0.0,0,5,8,1746,1,80.0,2.0,64,2,5,80,1,1976,9600,2009,0.0,0.0,2499,1976.0,0.0,1,1,0,0,392.0,0,4,0,189299.47044932842,Abnorml
0,1271,1997,932.0,256.0,1369,515.0,0,0.0,168,8,6,1748,1,80.0,2.0,120,2,7,60,1,1967,10400,2009,0.0,0.0,2640,1967.0,0.0,5,1,0,0,932.0,0,5,0,152067.8944428265,Normal
0,1336,1969,588.0,128.0,0,502.0,650,0.0,0,6,5,1749,1,80.0,2.0,11,2,5,20,1,1969,9600,2009,147.0,1.0,1336,1969.0,553.0,8,0,0,0,1288.0,0,3,312,106273.52052725106,Normal
0,1216,1969,261.0,200.0,0,336.0,0,1.0,0,5,6,1750,0,75.0,1.0,0,1,5,20,1,1969,9000,2009,0.0,0.0,1216,1969.0,955.0,8,0,0,0,1216.0,0,3,0,108241.79762852937,Abnorml
0,864,1967,216.0,0.0,0,312.0,0,0.0,0,5,5,1752,0,62.0,1.0,0,1,6,20,1,1967,7130,2009,0.0,1.0,864,1967.0,648.0,6,0,0,0,864.0,0,2,0,126445.87816263735,Normal
0,1568,1967,1568.0,0.0,0,440.0,0,0.0,0,7,5,1753,0,80.0,2.0,40,1,5,20,1,1967,9600,2009,0.0,0.0,1568,1967.0,0.0,3,1,0,0,1568.0,0,3,160,129631.20202921331,Normal
